,tree,expresion,y_predict,mse,isValida
178,"
                   ____________________-________________
                  /                                     \
         ________/________                         ______-_
        /                 \                       /        \
   ____/_             _____-____              ___-_        cos__
  /      \           /          \            /     \            \
sin      sin_      cos_         _+_        _+      cos           -
   \         \         \       /   \      /  \        \         / \
    17       143       159   118   179   94   25       X       X   X
",(((sin(17)/sin(143))/(cos(159)-(118+179)))-(((94+25)-cos(X))-cos((X-X)))),"[-117.4629, -117.5086, -117.5557, -117.604, -117.6535, -117.7039, -117.7553, -117.8073, -117.8599, -117.9129, -117.9661, -118.0195, -118.0728, -118.1259, -118.1786, -118.2309, -118.2825, -118.3333, -118.3832, -118.432, -118.4796, -118.5258, -118.5706, -118.6137, -118.6551, -118.6946, -118.7321, -118.7676, -118.8009, -118.832, -118.8606, -118.8869, -118.9106, -118.9317, -118.9502, -118.966, -118.979, -118.9893, -118.9968, -119.0014, -119.0032, -119.0022, -118.9983, -118.9915, -118.982, -118.9697, -118.9546, -118.9368, -118.9163, -118.8933, -118.8677, -118.8397, -118.8093, -118.7765, -118.7416, -118.7046, -118.6656, -118.6247, -118.582, -118.5377, -118.4918, -118.4446, -118.3961, -118.3465, -118.2959, -118.2445, -118.1924, -118.1397, -118.0867, -118.0334, -117.98, -117.9268, -117.8737, -117.821, -117.7688, -117.7173, -117.6666, -117.6168, -117.5682, -117.5208, -117.4747, -117.4302, -117.3873, -117.3462, -117.3069, -117.2696, -117.2344, -117.2014, -117.1706, -117.1423, -117.1164, -117.093, -117.0722, -117.0541, -117.0386, -117.0259, -117.016, -117.0089, -117.0047, -117.0032]",13939.4789,True
179,"
                       ___________+_
                      /             \
            _________-_             sin_________
           /           \                        \
      ____-___         cos___                ____/____
     /        \              \              /         \
   _-_        _+_            _-           _/_         _/
  /   \      /   \          /  \         /   \       /  \
113   109   23   147       30   X       79   178   155   X
",((((113-109)-(23+147))-cos((30-X)))+sin(((79/178)/(155/X)))),"[-165.2491, -165.2146, -165.1823, -165.1524, -165.1249, -165.0998, -165.0773, -165.0574, -165.0402, -165.0257, -165.014, -165.0051, -164.9989, -164.9957, -164.9952, -164.9976, -165.0029, -165.011, -165.0219, -165.0355, -165.0519, -165.0709, -165.0926, -165.1169, -165.1436, -165.1728, -165.2043, -165.2381, -165.274, -165.3119, -165.3518, -165.3935, -165.4369, -165.4819, -165.5284, -165.5761, -165.6251, -165.6751, -165.726, -165.7776, -165.8299, -165.8826, -165.9356, -165.9888, -166.042, -166.0951, -166.1478, -166.2001, -166.2518, -166.3027, -166.3528, -166.4018, -166.4497, -166.4962, -166.5413, -166.5848, -166.6267, -166.6667, -166.7047, -166.7408, -166.7747, -166.8063, -166.8357, -166.8626, -166.887, -166.9088, -166.9281, -166.9446, -166.9585, -166.9695, -166.9778, -166.9832, -166.9858, -166.9856, -166.9825, -166.9766, -166.9678, -166.9563, -166.9419, -166.9249, -166.9052, -166.8829, -166.858, -166.8306, -166.8008, -166.7687, -166.7344, -166.6979, -166.6594, -166.6189, -166.5767, -166.5328, -166.4873, -166.4403, -166.3921, -166.3427, -166.2923, -166.2409, -166.1889, -166.1363]",27541.1093,True
180,"
                    ____________-_
                   /              \
            ______-_              cos_
           /        \                 \
      ____*__       cos__             cos_
     /       \           \                \
   _-_        *           -_              sin
  /   \      / \         /  \                \
117   126   X   X       X   116               X
",((((117-126)*(X*X))-cos((X-116)))-cos(cos(sin(X)))),"[np.float64(-9.4603), np.float64(-10.5101), np.float64(-11.6108), np.float64(-12.7621), np.float64(-13.9639), np.float64(-15.2161), np.float64(-16.5184), np.float64(-17.8707), np.float64(-19.273), np.float64(-20.725), np.float64(-22.2266), np.float64(-23.7776), np.float64(-25.378), np.float64(-27.0275), np.float64(-28.726), np.float64(-30.4734), np.float64(-32.2695), np.float64(-34.1141), np.float64(-36.0072), np.float64(-37.9487), np.float64(-39.9383), np.float64(-41.9761), np.float64(-44.062), np.float64(-46.1959), np.float64(-48.3779), np.float64(-50.6081), np.float64(-52.8864), np.float64(-55.2131), np.float64(-57.5882), np.float64(-60.0119), np.float64(-62.4845), np.float64(-65.0061), np.float64(-67.5771), np.float64(-70.1975), np.float64(-72.8678), np.float64(-75.588), np.float64(-78.3585), np.float64(-81.1794), np.float64(-84.0509), np.float64(-86.9731), np.float64(-89.9461), np.float64(-92.9701), np.float64(-96.0449), np.float64(-99.1706), np.float64(-102.3471), np.float64(-105.5744), np.float64(-108.8523), np.float64(-112.1807), np.float64(-115.5595), np.float64(-118.9883), np.float64(-122.4672), np.float64(-125.9958), np.float64(-129.5741), np.float64(-133.2018), np.float64(-136.8789), np.float64(-140.6053), np.float64(-144.3808), np.float64(-148.2055), np.float64(-152.0793), np.float64(-156.0023), np.float64(-159.9745), np.float64(-163.9961), np.float64(-168.067), np.float64(-172.1874), np.float64(-176.3576), np.float64(-180.5775), np.float64(-184.8475), np.float64(-189.1675), np.float64(-193.5379), np.float64(-197.9588), np.float64(-202.4302), np.float64(-206.9525), np.float64(-211.5256), np.float64(-216.1498), np.float64(-220.8252), np.float64(-225.5518), np.float64(-230.3299), np.float64(-235.1595), np.float64(-240.0409), np.float64(-244.974), np.float64(-249.9592), np.float64(-254.9965), np.float64(-260.0861), np.float64(-265.2283), np.float64(-270.4232), np.float64(-275.6712), np.float64(-280.9725), np.float64(-286.3274), np.float64(-291.7362), np.float64(-297.1992), np.float64(-302.7168), np.float64(-308.2892), np.float64(-313.9167), np.float64(-319.5998), np.float64(-325.3385), np.float64(-331.1332), np.float64(-336.984), np.float64(-342.8911), np.float64(-348.8546), np.float64(-354.8745)]",30347.9889,True
181,"
   ________________-________________
  /                                 \
sin_______                     ______*_______
          \                   /              \
        ___*_              __+_           ____-_
       /     \            /    \         /      \
      +      sin        _+     sin     cos      sin
     / \        \      /  \       \       \        \
    X   52       X   152   X       X       53       51
",(sin(((X+52)*sin(X)))-(((152+X)+sin(X))*(cos(53)-sin(51)))),"[np.float64(244.9565), np.float64(245.3575), np.float64(244.2742), np.float64(243.7541), np.float64(244.4679), np.float64(245.5125), np.float64(246.0734), np.float64(246.0698), np.float64(245.8), np.float64(245.5324), np.float64(245.3879), np.float64(245.3911), np.float64(245.541), np.float64(245.8393), np.float64(246.2665), np.float64(246.7126), np.float64(246.9161), np.float64(246.5638), np.float64(245.6924), np.float64(245.0932), np.float64(245.7315), np.float64(247.0081), np.float64(246.8046), np.float64(245.3927), np.float64(245.9626), np.float64(247.3093), np.float64(245.8864), np.float64(245.8375), np.float64(247.3665), np.float64(245.6146), np.float64(246.5748), np.float64(246.8551), np.float64(245.5768), np.float64(247.4265), np.float64(245.4911), np.float64(247.2046), np.float64(245.9122), np.float64(246.7222), np.float64(246.4041), np.float64(246.2653), np.float64(246.8193), np.float64(245.8945), np.float64(247.1489), np.float64(245.6087), np.float64(247.3852), np.float64(245.4537), np.float64(247.434), np.float64(245.5917), np.float64(247.0786), np.float64(246.2549), np.float64(246.1949), np.float64(247.2638), np.float64(245.5106), np.float64(247.273), np.float64(246.5615), np.float64(245.7481), np.float64(247.4936), np.float64(246.7045), np.float64(245.6822), np.float64(247.0289), np.float64(247.6845), np.float64(246.575), np.float64(245.8389), np.float64(246.4388), np.float64(247.4616), np.float64(247.9953), np.float64(247.9431), np.float64(247.63), np.float64(247.3408), np.float64(247.1962), np.float64(247.2175), np.float64(247.4034), np.float64(247.7552), np.float64(248.2384), np.float64(248.6984), np.float64(248.8153), np.float64(248.3016), np.float64(247.4347), np.float64(247.291), np.float64(248.4971), np.float64(249.4725), np.float64(248.4609), np.float64(247.8038), np.float64(249.5184), np.float64(249.4255), np.float64(248.1834), np.float64(250.0845), np.float64(249.3529), np.float64(249.1074), np.float64(250.671), np.float64(248.9378), np.float64(251.0219), np.float64(249.505), np.float64(250.9955), np.float64(250.1928), np.float64(251.0207), np.float64(250.7687), np.float64(251.1816), np.float64(251.2296), np.float64(251.4347)]",61152.2671,True
182,"
            ________________*_
           /                  \
   _______*________           sin_
  /                \              \
sin_            ____/_            cos__
    \          /      \                \
    cos       *_      cos               +
       \     /  \        \             / \
        X   X   114       X           X   X
",((sin(cos(X))*((X*114)/cos(X)))*sin(cos((X+X)))),"[np.float64(-43.8736), np.float64(-56.3255), np.float64(-68.8172), np.float64(-81.0866), np.float64(-92.9086), np.float64(-104.1016), np.float64(-114.5275), np.float64(-124.0848), np.float64(-132.6976), np.float64(-140.301), np.float64(-146.8252), np.float64(-152.1811), np.float64(-156.2481), np.float64(-158.8671), np.float64(-159.8392), np.float64(-158.9312), np.float64(-155.8893), np.float64(-150.4587), np.float64(-142.4096), np.float64(-131.5655), np.float64(-117.8329), np.float64(-101.2263), np.float64(-81.8862), np.float64(-60.0861), np.float64(-36.227), np.float64(-10.8183), np.float64(15.5531), np.float64(42.2618), np.float64(68.6877), np.float64(94.2571), np.float64(118.4787), np.float64(140.969), np.float64(161.465), np.float64(179.8243), np.float64(196.0131), np.float64(210.0853), np.float64(222.1541), np.float64(232.3611), np.float64(240.8453), np.float64(247.7132), np.float64(253.0141), np.float64(256.721), np.float64(258.7178), np.float64(258.7946), np.float64(256.6526), np.float64(251.9175), np.float64(244.1635), np.float64(232.9465), np.float64(217.8452), np.float64(198.5083), np.float64(174.7022), np.float64(146.3554), np.float64(113.5934), np.float64(76.7584), np.float64(36.4101), np.float64(-6.6955), np.float64(-51.6469), np.float64(-97.4348), np.float64(-143.0204), np.float64(-187.4041), np.float64(-229.6899), np.float64(-269.1335), np.float64(-305.173), np.float64(-337.4367), np.float64(-365.7305), np.float64(-390.0075), np.float64(-410.3238), np.float64(-426.7885), np.float64(-439.5123), np.float64(-448.561), np.float64(-453.919), np.float64(-455.4659), np.float64(-452.9692), np.float64(-446.0945), np.float64(-434.4331), np.float64(-417.5462), np.float64(-395.0209), np.float64(-366.5359), np.float64(-331.9269), np.float64(-291.2464), np.float64(-244.8081), np.float64(-193.2094), np.float64(-137.3259), np.float64(-78.277), np.float64(-17.3637), np.float64(44.0138), np.float64(104.4511), np.float64(162.6339), np.float64(217.4217), np.float64(267.9114), np.float64(313.4741), np.float64(353.763), np.float64(388.6946), np.float64(418.4069), np.float64(443.2022), np.float64(463.4803), np.float64(479.6711), np.float64(492.1702), np.float64(501.283), np.float64(507.181)]",67582.8264,True
183,"
   _____________-___________
  /                         \
sin_                 ________+_________
    \               /                  \
    sin_          cos___            ____+_
        \               \          /      \
        sin_            _*       _+_      sin
            \          /  \     /   \        \
            197       67   X   78   190       X
",(sin(sin(sin(197)))-(cos((67*X))+((78+190)+sin(X)))),"[-267.6685, -268.324, -268.557, -267.5746, -269.2105, -267.3005, -269.1967, -267.7214, -268.5475, -268.5582, -267.7365, -269.2299, -267.3436, -269.2644, -267.6456, -268.6322, -268.4197, -267.7671, -269.1018, -267.2601, -269.1852, -267.4414, -268.5791, -268.1475, -267.6732, -268.8371, -267.0627, -268.9742, -267.1278, -268.408, -267.7659, -267.4794, -268.4643, -266.7813, -268.6637, -266.74, -268.1542, -267.3144, -267.2246, -268.0259, -266.4589, -268.2979, -266.3244, -267.8638, -266.842, -266.9567, -267.5725, -266.1453, -267.9277, -265.9326, -267.5872, -266.4012, -266.7257, -267.1557, -265.8902, -267.6029, -265.614, -267.3718, -266.0403, -266.5766, -266.8216, -265.7366, -267.3659, -265.4094, -267.2556, -265.7971, -266.5433, -266.604, -265.7146, -267.2455, -265.3452, -267.2619, -265.6941, -266.6434, -266.5203, -265.8368, -267.2532, -265.4298, -267.3958, -265.7351, -266.8761, -266.5691, -266.0972, -267.3815, -265.6524, -267.6436, -265.9048, -267.2218, -266.7305, -266.4713, -267.6052, -265.9846, -267.9744, -266.1714, -267.6447, -266.9689, -266.9195, -267.8848, -266.3841, -268.3448]",71383.5349,True
184,"
            __________+___________
           /                      \
   _______*_               ________-_______
  /         \             /                \
sin__       cos__       cos_            ____*__
     \           \          \          /       \
      *           +         cos      cos        *_
     / \         / \           \        \      /  \
    X   X       X   X           46       62   X   107
",((sin((X*X))*cos((X+X)))+(cos(cos(46))-(cos(62)*(X*107)))),"[np.float64(-71.5074), np.float64(-75.4603), np.float64(-79.4126), np.float64(-83.3586), np.float64(-87.2921), np.float64(-91.2066), np.float64(-95.0961), np.float64(-98.9553), np.float64(-102.7805), np.float64(-106.5697), np.float64(-110.3232), np.float64(-114.0441), np.float64(-117.7382), np.float64(-121.4139), np.float64(-125.082), np.float64(-128.7546), np.float64(-132.4445), np.float64(-136.1637), np.float64(-139.9222), np.float64(-143.7265), np.float64(-147.5787), np.float64(-151.4757), np.float64(-155.4085), np.float64(-159.3637), np.float64(-163.3238), np.float64(-167.2695), np.float64(-171.1825), np.float64(-175.0477), np.float64(-178.8565), np.float64(-182.6086), np.float64(-186.3133), np.float64(-189.9892), np.float64(-193.6625), np.float64(-197.3636), np.float64(-201.1227), np.float64(-204.9643), np.float64(-208.9023), np.float64(-212.9365), np.float64(-217.0503), np.float64(-221.2122), np.float64(-225.3796), np.float64(-229.5053), np.float64(-233.546), np.float64(-237.4707), np.float64(-241.2674), np.float64(-244.9469), np.float64(-248.5417), np.float64(-252.1001), np.float64(-255.6769), np.float64(-259.3206), np.float64(-263.0629), np.float64(-266.91), np.float64(-270.8414), np.float64(-274.8145), np.float64(-278.7764), np.float64(-282.6798), np.float64(-286.4976), np.float64(-290.2339), np.float64(-293.9252), np.float64(-297.6316), np.float64(-301.4194), np.float64(-305.3385), np.float64(-309.4024), np.float64(-313.5777), np.float64(-317.7874), np.float64(-321.9296), np.float64(-325.9081), np.float64(-329.6638), np.float64(-333.1994), np.float64(-336.5852), np.float64(-339.9426), np.float64(-343.4092), np.float64(-347.0946), np.float64(-351.0428), np.float64(-355.2151), np.float64(-359.5015), np.float64(-363.759), np.float64(-367.8626), np.float64(-371.7502), np.float64(-375.4439), np.float64(-379.0364), np.float64(-382.6478), np.float64(-386.3713), np.float64(-390.2312), np.float64(-394.1749), np.float64(-398.1033), np.float64(-401.9276), np.float64(-405.6238), np.float64(-409.2562), np.float64(-412.9521), np.float64(-416.8361), np.float64(-420.955), np.float64(-425.2334), np.float64(-429.4912), np.float64(-433.5213), np.float64(-437.1965), np.float64(-440.549), np.float64(-443.7751), np.float64(-447.1543), np.float64(-450.913)]",80533.576,True
185,"
                   __________+________________
                  /                           \
         ________/_                    ________/_
        /          \                  /          \
   ____/____       sin__          ___*____       sin_
  /         \           \        /        \          \
sin         _+           /     cos        _-         cos
   \       /  \         / \       \      /  \           \
    10   101   X       X   X       X   131   X           83
",(((sin(10)/(101+X))/sin((X/X)))+((cos(X)*(131-X))/sin(cos(83)))),"[np.float64(284.4113), np.float64(260.2722), np.float64(235.4122), np.float64(209.9024), np.float64(183.8162), np.float64(157.2281), np.float64(130.2144), np.float64(102.8522), np.float64(75.2198), np.float64(47.3961), np.float64(19.4603), np.float64(-8.5079), np.float64(-36.4288), np.float64(-64.223), np.float64(-91.8115), np.float64(-119.1159), np.float64(-146.0588), np.float64(-172.5636), np.float64(-198.5554), np.float64(-223.9606), np.float64(-248.7073), np.float64(-272.7256), np.float64(-295.9478), np.float64(-318.3084), np.float64(-339.7445), np.float64(-360.1957), np.float64(-379.6048), np.float64(-397.9173), np.float64(-415.0821), np.float64(-431.0511), np.float64(-445.7799), np.float64(-459.2277), np.float64(-471.3571), np.float64(-482.1349), np.float64(-491.5314), np.float64(-499.521), np.float64(-506.0821), np.float64(-511.1973), np.float64(-514.8532), np.float64(-517.0406), np.float64(-517.7545), np.float64(-516.9942), np.float64(-514.7629), np.float64(-511.0683), np.float64(-505.9221), np.float64(-499.3402), np.float64(-491.3426), np.float64(-481.9531), np.float64(-471.1996), np.float64(-459.114), np.float64(-445.7317), np.float64(-431.0919), np.float64(-415.2374), np.float64(-398.2143), np.float64(-380.072), np.float64(-360.8631), np.float64(-340.6433), np.float64(-319.4708), np.float64(-297.4068), np.float64(-274.5149), np.float64(-250.8609), np.float64(-226.5127), np.float64(-201.5403), np.float64(-176.0153), np.float64(-150.0109), np.float64(-123.6013), np.float64(-96.8623), np.float64(-69.8701), np.float64(-42.7019), np.float64(-15.435), np.float64(11.8527), np.float64(39.0837), np.float64(66.1803), np.float64(93.0656), np.float64(119.6633), np.float64(145.8979), np.float64(171.6949), np.float64(196.9814), np.float64(221.6857), np.float64(245.7381), np.float64(269.0706), np.float64(291.6174), np.float64(313.315), np.float64(334.1024), np.float64(353.9211), np.float64(372.7156), np.float64(390.4332), np.float64(407.0244), np.float64(422.4429), np.float64(436.6459), np.float64(449.5939), np.float64(461.2511), np.float64(471.5855), np.float64(480.5688), np.float64(488.1765), np.float64(494.3882), np.float64(499.1873), np.float64(502.5615), np.float64(504.5024), np.float64(505.0055)]",121474.7919,True
186,"
   _________________/_
  /                   \
sin________           sin_______
           \                    \
       _____-_               ____/____
      /       \             /         \
    sin_      sin         cos         _+_
        \        \           \       /   \
        113       X           18   182   180
",(sin((sin(113)-sin(X)))/sin((cos(18)/(182+180)))),"[-442.2852, -451.063, -458.7552, -465.4213, -471.1195, -475.9051, -479.8294, -482.9374, -485.2674, -486.8493, -487.7043, -487.8439, -487.2702, -485.9752, -483.9416, -481.1426, -477.5433, -473.101, -467.767, -461.4871, -454.2041, -445.8588, -436.3925, -425.7482, -413.8737, -400.7225, -386.257, -370.4495, -353.2847, -334.7611, -314.892, -293.7074, -271.2539, -247.5954, -222.8132, -197.0048, -170.2836, -142.7772, -114.6257, -85.9793, -56.9964, -27.8406, 1.322, 30.3256, 59.0077, 87.2112, 114.7875, 141.5987, 167.5189, 192.4365, 216.2549, 238.8932, 260.2867, 280.3866, 299.1596, 316.5869, 332.6631, 347.3948, 360.7989, 372.9008, 383.7324, 393.3306, 401.7346, 408.9851, 415.1217, 420.1816, 424.1982, 427.1999, 429.2091, 430.2412, 430.3044, 429.3992, 427.5184, 424.6474, 420.7649, 415.8432, 409.8493, 402.7466, 394.4955, 385.0557, 374.3874, 362.4534, 349.221, 334.6639, 318.764, 301.5132, 282.9152, 262.9871, 241.7602, 219.2812, 195.6128, 170.8336, 145.0383, 118.3368, 90.8528, 62.723, 34.0947, 5.1239, -24.0273, -53.1934]",122262.3274,True
187,"
               ____________*____________________
              /                                 \
   __________+_                          ________-______
  /            \                        /               \
sin____        cos____             ____/_             ___+_
       \              \           /      \           /     \
       _+             _-        _+_      cos_      sin     sin
      /  \           /  \      /   \         \        \       \
    191   71       153   X   115   105       106       X       X
",((sin((191+71))+cos((153-X)))*(((115+105)/cos(106))-(sin(X)+sin(X)))),"[-187.8459, -172.1085, -156.7496, -141.8118, -127.3368, -113.3649, -99.9351, -87.0846, -74.8494, -63.2635, -52.3591, -42.1668, -32.7149, -24.0299, -16.1362, -9.0558, -2.8089, 2.587, 7.1165, 10.7666, 13.5267, 15.3888, 16.3471, 16.3984, 15.5422, 13.7801, 11.1166, 7.5585, 3.1151, -2.2018, -8.3778, -15.3963, -23.2383, -31.8822, -41.3044, -51.479, -62.3778, -73.9707, -86.2253, -99.1076, -112.5815, -126.6093, -141.1514, -156.1669, -171.6135, -187.4473, -203.6235, -220.096, -236.818, -253.7415, -270.8183, -287.9994, -305.2354, -322.4768, -339.6739, -356.7771, -373.7369, -390.5044, -407.031, -423.2687, -439.1705, -454.6901, -469.7825, -484.4037, -498.5114, -512.0644, -525.0232, -537.3503, -549.0097, -559.9676, -570.1921, -579.6537, -588.3249, -596.1806, -603.1982, -609.3575, -614.6408, -619.0332, -622.5223, -625.0982, -626.754, -627.4853, -627.2904, -626.1706, -624.1295, -621.1737, -617.3124, -612.5573, -606.9229, -600.426, -593.086, -584.9247, -575.9664, -566.2373, -555.7661, -544.5834, -532.722, -520.2163, -507.1026, -493.419]",147740.8025,True
188,"
                    __________-__________________
                   /                             \
          ________+_                      ________-______
         /          \                    /               \
   _____/____       sin_             ___/_             ___/_
  /          \          \           /     \           /     \
sin_         _-         cos       _+      cos_      cos     sin
    \       /  \           \     /  \         \        \       \
    170   182   X           X   33   58       162       9       26
",(((sin(170)/(182-X))+sin(cos(X)))-(((33+58)/cos(162))-(cos(9)/sin(26)))),"[np.float64(-441.3944), np.float64(-441.4341), np.float64(-441.476), np.float64(-441.5201), np.float64(-441.5661), np.float64(-441.6139), np.float64(-441.6634), np.float64(-441.7141), np.float64(-441.7659), np.float64(-441.8185), np.float64(-441.8717), np.float64(-441.925), np.float64(-441.9783), np.float64(-442.0311), np.float64(-442.0833), np.float64(-442.1345), np.float64(-442.1845), np.float64(-442.2329), np.float64(-442.2797), np.float64(-442.3246), np.float64(-442.3673), np.float64(-442.4079), np.float64(-442.4462), np.float64(-442.482), np.float64(-442.5154), np.float64(-442.5464), np.float64(-442.5748), np.float64(-442.6009), np.float64(-442.6245), np.float64(-442.6459), np.float64(-442.6649), np.float64(-442.6818), np.float64(-442.6967), np.float64(-442.7095), np.float64(-442.7204), np.float64(-442.7296), np.float64(-442.7369), np.float64(-442.7427), np.float64(-442.7468), np.float64(-442.7493), np.float64(-442.7502), np.float64(-442.7497), np.float64(-442.7476), np.float64(-442.7439), np.float64(-442.7386), np.float64(-442.7316), np.float64(-442.723), np.float64(-442.7125), np.float64(-442.7002), np.float64(-442.6859), np.float64(-442.6695), np.float64(-442.651), np.float64(-442.6303), np.float64(-442.6073), np.float64(-442.5819), np.float64(-442.554), np.float64(-442.5237), np.float64(-442.491), np.float64(-442.4558), np.float64(-442.4181), np.float64(-442.3781), np.float64(-442.3359), np.float64(-442.2916), np.float64(-442.2453), np.float64(-442.1973), np.float64(-442.1477), np.float64(-442.0968), np.float64(-442.0448), np.float64(-441.9921), np.float64(-441.9389), np.float64(-441.8856), np.float64(-441.8324), np.float64(-441.7796), np.float64(-441.7275), np.float64(-441.6765), np.float64(-441.6267), np.float64(-441.5784), np.float64(-441.5319), np.float64(-441.4873), np.float64(-441.4448), np.float64(-441.4045), np.float64(-441.3666), np.float64(-441.331), np.float64(-441.2979), np.float64(-441.2673), np.float64(-441.2392), np.float64(-441.2134), np.float64(-441.1901), np.float64(-441.1691), np.float64(-441.1503), np.float64(-441.1337), np.float64(-441.1191), np.float64(-441.1065), np.float64(-441.0958), np.float64(-441.0869), np.float64(-441.0798), np.float64(-441.0743), np.float64(-441.0704), np.float64(-441.0681), np.float64(-441.0673)]",195319.1036,True
189,"
                   ________________-_
                  /                  \
         ________-________           sin_
        /                 \              \
   ____*_                __+__           sin__
  /      \              /     \               \
sin      cos_         _*       -               +
   \         \       /  \     / \             / \
    51       169   117   X   X   X           X   X
",(((sin(51)*cos(169))-((117*X)+(X-X)))-sin(sin((X+X)))),"[np.float64(-117.2539), np.float64(-123.4663), np.float64(-129.6701), np.float64(-135.8646), np.float64(-142.0493), np.float64(-148.2243), np.float64(-154.3896), np.float64(-160.5461), np.float64(-166.6949), np.float64(-172.8378), np.float64(-178.9766), np.float64(-185.1138), np.float64(-191.2517), np.float64(-197.3927), np.float64(-203.539), np.float64(-209.6923), np.float64(-215.8541), np.float64(-222.0252), np.float64(-228.2061), np.float64(-234.3968), np.float64(-240.597), np.float64(-246.8061), np.float64(-253.0234), np.float64(-259.2482), np.float64(-265.4799), np.float64(-271.718), np.float64(-277.9623), np.float64(-284.2128), np.float64(-290.4698), np.float64(-296.7338), np.float64(-303.0054), np.float64(-309.2853), np.float64(-315.5743), np.float64(-321.8728), np.float64(-328.1811), np.float64(-334.4991), np.float64(-340.8265), np.float64(-347.162), np.float64(-353.5043), np.float64(-359.8515), np.float64(-366.2015), np.float64(-372.5517), np.float64(-378.8998), np.float64(-385.2436), np.float64(-391.5811), np.float64(-397.9107), np.float64(-404.2312), np.float64(-410.5421), np.float64(-416.8432), np.float64(-423.1346), np.float64(-429.4168), np.float64(-435.6905), np.float64(-441.9564), np.float64(-448.2152), np.float64(-454.4674), np.float64(-460.7133), np.float64(-466.953), np.float64(-473.1864), np.float64(-479.413), np.float64(-485.6324), np.float64(-491.8437), np.float64(-498.0463), np.float64(-504.2395), np.float64(-510.423), np.float64(-516.5967), np.float64(-522.7608), np.float64(-528.9162), np.float64(-535.0642), np.float64(-541.2063), np.float64(-547.3448), np.float64(-553.482), np.float64(-559.6202), np.float64(-565.7617), np.float64(-571.9088), np.float64(-578.0632), np.float64(-584.2261), np.float64(-590.3985), np.float64(-596.5807), np.float64(-602.7727), np.float64(-608.9741), np.float64(-615.1843), np.float64(-621.4026), np.float64(-627.6284), np.float64(-633.8609), np.float64(-640.0998), np.float64(-646.3449), np.float64(-652.5963), np.float64(-658.8542), np.float64(-665.1191), np.float64(-671.3917), np.float64(-677.6728), np.float64(-683.963), np.float64(-690.2627), np.float64(-696.5723), np.float64(-702.8917), np.float64(-709.2201), np.float64(-715.5566), np.float64(-721.8997), np.float64(-728.2474), np.float64(-734.5975)]",213128.1223,True
190,"
   ____________/________________
  /                             \
cos_                       ______/_______
    \                     /              \
    cos___          _____-_           ____-____
          \        /       \         /         \
          _+     cos_      sin     cos         _-_
         /  \        \        \       \       /   \
        73   X       160       X       29   131   185
",(cos(cos((73+X)))/((cos(160)-sin(X))/(cos(29)-(131-185)))),"[-28.875, -28.1459, -27.4036, -26.6517, -25.8942, -25.1354, -24.3797, -23.6317, -22.8963, -22.1782, -21.4823, -20.8134, -20.1764, -19.576, -19.0171, -18.5042, -18.0422, -17.6358, -17.2898, -17.0092, -16.7988, -16.6641, -16.6105, -16.6438, -16.7705, -16.9973, -17.3315, -17.7813, -18.3556, -19.0642, -19.918, -20.929, -22.1109, -23.4785, -25.0489, -26.841, -28.8762, -31.1788, -33.7765, -36.7009, -39.9885, -43.6816, -47.8297, -52.491, -57.7349, -63.6445, -70.321, -77.8884, -86.5006, -96.3516, -107.6885, -120.8318, -136.2034, -154.3698, -176.1078, -202.509, -235.1522, -276.4008, -329.943, -401.8434, -502.7681, -653.2488, -898.2217, -1357.7047, -2491.893, -9156.2809, 7284.2892, 2986.0255, 2085.671, 1766.8532, 1698.8799, 1848.9107, 2406.3209, 4871.1321, -10255.0214, -1999.8607, -991.4249, -614.1186, -423.3462, -311.4898, -239.7917, -191.0054, -156.3557, -130.9417, -111.8303, -97.1705, -85.7436, -76.7186, -69.5123, -63.7053, -58.9894, -55.1337, -51.9626, -49.3401, -47.16, -45.3377, -43.8055, -42.5084, -41.4013, -40.447]",3102423.951,True
